tempo,time_signature,instrumentalness,valence,artist,liveness,speechiness,duration_ms,track,acousticness,key,energy,danceability,genre,loudness
143.719,4,0,0.767,Israel Vibration,0.101,0.231,277320,My Master's Will,0.146,1,0.544,0.867,reggae,-7.381
199.88,4,0,0.925,Mavado,0.0773,0.238,189813,Settle Down (Destiny),0.272,3,0.854,0.692,reggae,-5.722
89.005,4,0,0.747,I-Octane,0.164,0.0556,214133,Hold Her in My Arms,0.00663,5,0.679,0.678,reggae,-5.841
83.923,4,0,0.611,Sizzla,0.122,0.316,218560,Be Strong,0.564,4,0.736,0.72,reggae,-6.38
173.532,4,0.000343,0.629,Freddie McGregor,0.255,0.0698,216773,I Was Born A Winner,0.0044,8,0.521,0.695,reggae,-9.661
80.689,4,0.000541,0.278,Eddie Vedder,0.113,0.0323,236307,Society,0.896,11,0.328,0.64,folk,-10.844
145.899,4,5.62e-06,0.224,The Civil Wars,0.0464,0.0291,212787,The One That Got Away,0.692,2,0.313,0.439,folk,-10.122
136.064,4,0.00576,0.47,Grizzly Bear,0.128,0.0446,318423,Yet Again,0.00345,4,0.875,0.472,folk,-5.024
94.043,4,5.71e-06,0.471,The Lumineers,0.142,0.028,247933,Dead Sea,0.81,0,0.319,0.713,folk,-11.099
138.579,4,3.2e-05,0.446,Mumford & Sons,0.0873,0.0272,245173,Little Lion Man,0.0275,5,0.492,0.517,folk,-8.051
89.837,4,0.785,0.481,Nick Drake,0.128,0.0393,223867,Northern Sky,0.54,5,0.261,0.539,folk,-18.45
50.57,4,0.664,0.0795,Justin Vernon of Bon Iver,0.0648,0.0586,241987,Bruised Orange (Chain of Sorrow),0.988,9,0.424,0.169,folk,-8.871
180.061,4,0.000371,0.262,Korpiklaani,0.926,0.227,179653,Vodka,6.17e-05,7,0.96,0.353,folk,-5.588
90.854,4,0,0.443,The Civil Wars,0.0857,0.0303,205773,Barton Hollow,0.123,2,0.659,0.403,folk,-7.338
151.979,4,0.752,0.69,Hudson and Troop,0.561,0.0447,274667,Against The Grain,0.614,3,0.614,0.746,folk,-11.173
125.944,4,0.0115,0.438,Ben Howard,0.112,0.0336,260360,The Fear,0.513,11,0.575,0.604,folk,-9.578
75.717,4,1.15e-05,0.264,Mumford & Sons,0.0879,0.0331,321227,Lovers' Eyes,0.0304,2,0.332,0.269,folk,-10.153
125.747,4,0.795,0.315,Iron & Wine,0.122,0.0293,245466,Boy With a Coin,0.123,0,0.566,0.66,folk,-8.255
144.569,3,0.0642,0.215,Hey Marseilles,0.102,0.0284,257653,Elegy,0.812,5,0.323,0.342,folk,-8.649
130.712,3,0.00168,0.256,Fleet Foxes,0.0916,0.0321,208973,Tiger Mountain Peasant Song,0.923,6,0.151,0.642,folk,-11.99
131.042,4,0.00045,0.696,James Vincent McMorrow,0.242,0.0364,254539,This Old Dark Machine,0.672,7,0.622,0.568,folk,-7.592
173.083,3,0.000174,0.515,Ray LaMontagne,0.338,0.0427,241733,Trouble,0.329,7,0.451,0.32,folk,-11.753
80.054,3,2.43e-05,0.493,Hannah Peel,0.0666,0.0373,197507,The Almond Tree,0.101,6,0.38,0.375,folk,-10.715
99.849,4,0.00222,0.595,Sun Kil Moon,0.0774,0.0433,211467,Among the Leaves,0.707,3,0.256,0.622,folk,-18.226
82.466,4,0.00417,0.435,Benjamin Francis Leftwich,0.0499,0.0362,171334,Atlas Hands,0.906,6,0.246,0.55,folk,-14.504
82.966,3,2.98e-06,0.575,The Civil Wars,0.108,0.0298,225093,I Had Me a Girl,0.204,10,0.56,0.338,folk,-7.052
118.612,3,0.000233,0.245,Bobby Long,0.0722,0.0323,266560,Being A Mockingbird - Live,0.876,3,0.346,0.527,folk,-8.247
165.016,4,1.18e-05,0.853,Father John Misty,0.109,0.0344,215147,I'm Writing a Novel,0.108,5,0.886,0.583,folk,-4.027
95.005,4,0.0103,0.851,Princeton,0.0544,0.0363,258853,Andre,0.223,2,0.637,0.823,folk,-5.445
99.806,4,0.000177,0.46,Joni Mitchell,0.932,0.0305,249000,You Turn Me On I'm A Radio - Live,0.512,2,0.284,0.599,folk,-17.707
80.401,4,0,0.486,Death Cab for Cutie,0.118,0.0421,189187,I Will Follow You Into The Dark,0.924,5,0.206,0.517,folk,-12.233
123.271,4,0.000529,0.301,Fleet Foxes,0.123,0.0362,269800,Bedouin Dress,0.0804,7,0.459,0.442,folk,-10.146
118.091,4,1.89e-06,0.674,Benjamin Francis Leftwich,0.277,0.0286,182640,Shine,0.667,4,0.537,0.715,folk,-10.482
82.508,4,0,0.418,Shovels & Rope,0.159,0.0327,240560,Birmingham,0.0108,7,0.612,0.609,folk,-7.098
115.01,4,0.0432,0.225,The Lumineers,0.196,0.0375,279000,Stubborn Love,0.607,0,0.56,0.598,folk,-11.679
133.443,4,0.000217,0.117,Mumford & Sons,0.119,0.0307,247027,Not With Haste,0.552,4,0.475,0.391,folk,-10.106
85.87,4,0.000797,0.169,Damien Rice,0.107,0.0394,307773,Delicate,0.679,5,0.142,0.351,folk,-14.556
187.727,3,0.000188,0.405,Noah And The Whale,0.113,0.0519,375147,"Peaceful, The World Lays Me Down",0.509,2,0.27,0.431,folk,-9.73
89.017,4,0.00312,0.649,Horse Feathers,0.0828,0.0326,211387,Fit Against the Country,0.889,2,0.285,0.554,folk,-12.193
116.111,4,0.0184,0.339,Elliott Smith,0.12,0.0431,256587,Needle In The Hay,0.241,5,0.191,0.562,folk,-17.438
168.047,4,0.000292,0.378,Nickel Creek,0.105,0.0313,229627,When You Come Back Down,0.684,6,0.28,0.452,folk,-14.094
103.979,4,0,0.495,These United States,0.243,0.123,192973,Dead & Gone,0.0986,4,0.904,0.539,folk,-5.643
75.108,3,2.76e-05,0.155,Birdy,0.0931,0.0291,256853,People Help The People,0.794,10,0.335,0.469,folk,-7.494
110.003,4,0.147,0.303,Lost In The Trees,0.0975,0.0271,333547,Neither Here Nor There,0.0975,2,0.706,0.678,folk,-7.965
139.04,4,0.879,0.312,Dead Man's Bones,0.279,0.326,236827,In The Room Where You Sleep,0.708,10,0.861,0.607,folk,-10.461
94.082,3,0,0.237,Neutral Milk Hotel,0.115,0.0328,202347,In the Aeroplane Over the Sea,0.395,7,0.714,0.275,folk,-5.124
141.938,4,4.4e-05,0.333,Mumford & Sons,0.113,0.0374,215627,The Cave,0.0536,4,0.499,0.592,folk,-9.463
120.779,4,0,0.933,Jake Bugg,0.141,0.0308,195987,Two Fingers,0.00216,5,0.671,0.485,folk,-5.081
107.939,4,0.0169,0.181,James Vincent McMorrow,0.111,0.0355,247405,If I Had a Boat,0.805,7,0.295,0.46,folk,-10.617
84.405,3,0.609,0.339,Devendra Banhart,0.0982,0.0288,177673,Lindo Cihuatlan,0.975,5,0.379,0.344,folk,-10.761
93.951,4,4.56e-05,0.456,Fleet Foxes,0.339,0.0297,200493,He Doesn't Know Why,0.256,1,0.556,0.507,folk,-5.53
111.697,4,0.0113,0.145,Of Monsters and Men,0.0596,0.0348,278373,Dirty Paws,0.132,3,0.649,0.362,folk,-7.094
107.238,4,0.000375,0.357,The Tallest Man On Earth,0.108,0.0299,254827,Love Is All,0.931,2,0.254,0.63,folk,-11.48
120.203,4,0.0462,0.749,Jonathan Boulet,0.233,0.0372,244133,This Song Is Called Ragged,0.088,8,0.914,0.585,folk,-5.774
171.949,4,0.00139,0.308,The Head and the Heart,0.117,0.032,163973,Winter Song,0.837,5,0.253,0.54,folk,-14.274
159.101,4,0.00479,0.0679,Mumford & Sons,0.112,0.0417,339720,Ghosts That We Knew,0.532,0,0.301,0.366,folk,-11.643
93.019,4,0.000658,0.616,Simon & Garfunkel,0.189,0.0616,307667,The Boxer,0.76,11,0.486,0.445,folk,-14.521
122.918,4,0,0.694,The Avett Brothers,0.0558,0.0386,244307,Go To Sleep,0.362,6,0.769,0.43,folk,-5.366
125.295,3,5.63e-06,0.194,Fleet Foxes,0.103,0.0336,303387,Helplessness Blues,0.0781,8,0.463,0.324,folk,-7.247
120.019,4,0.444,0.0758,Bon Iver,0.307,0.0456,262080,Perth,0.86,0,0.457,0.491,folk,-14.473
100.057,4,0,0.153,Eluveitie,0.0632,0.0964,266267,A Rose For Epona,0.0259,11,0.969,0.48,folk,-2.742
91.124,4,0.00273,0.335,Of Monsters and Men,0.0752,0.0316,283947,Sloom,0.581,1,0.423,0.474,folk,-8.75
116.983,4,0.0128,0.263,The Lumineers,0.0596,0.0338,195173,Flapper Girl,0.874,0,0.322,0.75,folk,-12.078
113.348,4,0,0.619,The Tallest Man On Earth,0.0953,0.0366,214667,Pistol Dreams,0.858,9,0.499,0.68,folk,-4.566
94.088,4,0.913,0.553,Iron & Wine,0.403,0.028,251280,Such Great Heights,0.808,6,0.275,0.61,folk,-10.644
82.569,4,0.122,0.424,Nick Drake,0.136,0.0429,123173,Pink Moon,0.85,3,0.255,0.655,folk,-15.543
173.003,4,0.000125,0.849,She & Him,0.128,0.0502,138147,Oh Boy!,0.0279,0,0.767,0.35,folk,-5.426
119.946,4,0.0109,0.231,Ben Howard,0.155,0.0379,246773,Diamonds,0.0845,7,0.675,0.623,folk,-10.132
141.091,4,0.403,0.291,Trampled By Turtles,0.0976,0.0321,268280,Alone,0.758,0,0.429,0.546,folk,-10.636
96.81,4,0.00137,0.477,The Head and the Heart,0.11,0.0268,261787,Couer d'Alene,0.369,5,0.632,0.574,folk,-5.822
102.039,4,0,0.636,Bad Books,0.148,0.0294,244240,Holding Down the Laughter,0.0351,7,0.864,0.593,folk,-4.706
109.899,4,0,0.714,Okkervil River,0.109,0.0314,331800,Lost Coastlines,0.0401,9,0.783,0.533,folk,-4.992
138.958,4,0.00259,0.821,The Mountain Goats,0.0913,0.0312,232893,This Year,0.118,9,0.719,0.699,folk,-9.481
114.609,4,0.00423,0.493,Joe Pug,0.116,0.035,233480,A Gentle Few,0.793,5,0.265,0.629,folk,-13.933
145.525,4,0,0.643,Old Crow Medicine Show,0.114,0.0359,232133,Wagon Wheel,0.58,9,0.403,0.621,folk,-8.211
171.474,4,0,0.617,Bob Dylan,0.107,0.0333,192707,The Times They Are A-Changin',0.923,7,0.344,0.438,folk,-8.362
103.318,4,0.000175,0.295,Papercuts,0.194,0.0295,261267,John Brown,0.0642,3,0.647,0.381,folk,-7.037
116.869,4,0.977,0.285,Woods,0.218,0.033,259048,Give Your Light Off,0.888,0,0.442,0.312,folk,-11.689
121.98,4,0.00364,0.662,The Lumineers,0.14,0.0498,327733,Big Parade,0.417,4,0.634,0.814,folk,-13.051
128.764,4,0.0479,0.219,Ben Howard,0.168,0.033,328507,Old Pine,0.458,5,0.358,0.419,folk,-10.749
96.97,4,7.23e-05,0.279,The Head and the Heart,0.13,0.0251,201293,Honey Come Home,0.32,2,0.636,0.614,folk,-8.003
80.025,4,0,0.675,Frank Turner,0.0983,0.0339,213840,Wessex Boy,0.395,2,0.588,0.588,folk,-7.418
130.015,4,0.16,0.642,The Shins,0.0905,0.0306,231173,New Slang,0.605,0,0.389,0.669,folk,-11.547
115.134,3,5.4e-05,0.236,Sui Zhen,0.144,0.0383,199400,Wandering Me,0.952,1,0.183,0.712,folk,-11.881
83.023,4,0.062,0.47,Yellow Ostrich,0.0792,0.074,224458,WHALE,0.014,11,0.487,0.717,folk,-6.115
90.081,4,0.0308,0.282,The Oh Hellos,0.0914,0.0266,256007,Hello My Old Heart,0.624,0,0.299,0.557,folk,-10.634
156.836,4,0.000546,0.365,Beth Orton,0.0809,0.0387,272213,Magpie,0.567,5,0.61,0.221,folk,-7.339
126.524,4,0.00362,0.218,Of Monsters and Men,0.113,0.0442,273853,King And Lionheart,0.134,3,0.686,0.517,folk,-6.401
140.738,4,0.0418,0.359,A.A. Bondy,0.0972,0.0291,240933,Surfer King,0.523,1,0.325,0.408,folk,-9.955
68.161,4,0.208,0.581,Isbells,0.106,0.0294,235720,Reunite,0.756,1,0.476,0.59,folk,-12.784
155.394,4,8.09e-06,0.175,Daughter,0.0962,0.0382,293333,Candles,0.196,6,0.46,0.411,folk,-12.045
138.975,4,5.56e-05,0.408,Francis,0.279,0.0348,203667,Traktor,0.134,10,0.836,0.684,folk,-7.621
92.918,4,0.000504,0.656,Johnny Flynn,0.0978,0.0268,247080,The Wrote & The Writ,0.785,4,0.408,0.592,folk,-10.254
148.981,3,0.0943,0.396,Timber Timbre,0.143,0.0783,338373,Lay Down In The Tall Grass,0.693,9,0.319,0.741,folk,-11.177
152.284,4,2.98e-05,0.105,Mumford & Sons,0.109,0.0359,247880,After The Storm,0.903,7,0.168,0.505,folk,-13.423
88.031,4,0.0116,0.486,William Fitzsimmons,0.0881,0.124,202561,Let You Break (feat. Julia Stone),0.854,4,0.41,0.647,folk,-11.869
124.977,4,0,0.429,Sufjan Stevens,0.0892,0.0303,364613,Chicago,0.585,7,0.463,0.579,folk,-9.657
121.011,4,7.9e-06,0.468,The Lumineers,0.348,0.0342,165933,Classy Girls,0.661,5,0.802,0.72,folk,-7.507
171.773,4,0.0462,0.816,Neil Young,0.0955,0.0268,187280,Heart Of Gold,0.204,7,0.48,0.538,folk,-9.863
128.844,4,0.00563,0.139,Mumford & Sons,0.0834,0.0388,292165,Below My Feet,0.0709,11,0.452,0.447,folk,-9.061
110.554,4,0.882,0.0422,Lowlakes,0.0718,0.0285,229162,Song for Motion,0.912,0,0.311,0.441,folk,-11.638
122.507,4,0,0.112,Band of Horses,0.0928,0.0422,321147,The Funeral,0.0142,0,0.769,0.316,folk,-5.283
150.396,4,0.00188,0.455,Daughter,0.122,0.0492,251627,Youth,0.61,9,0.477,0.588,folk,-12.71
126.01,4,0,0.315,Alex Clare,0.114,0.0417,256613,Too Close,0.00995,11,0.711,0.565,folk,-4.179
104.03,4,7.64e-06,0.63,The Lighthouse And The Whaler,0.0605,0.0261,199907,Venice,0.303,0,0.571,0.665,folk,-8.157
138.005,4,0.000379,0.771,The Killers,0.104,0.0824,197160,Somebody Told Me,0.000123,10,0.975,0.5,indie,-3.176
143.915,4,0.0414,0.5,alt-J,0.118,0.07,216004,Every Other Freckle,0.614,2,0.707,0.543,indie,-7.636
122.262,4,0.00153,0.609,Lykke Li,0.235,0.0472,228467,I Follow Rivers,0.475,9,0.533,0.599,indie,-14.032
123.12,4,0.25,0.495,Local Natives,0.251,0.0397,266053,Wide Eyes,0.00131,11,0.86,0.528,indie,-8.033
127.975,4,0.115,0.963,Foster The People,0.0956,0.0292,239600,Pumped Up Kicks,0.145,5,0.71,0.733,indie,-5.849
85.03,4,0.000263,0.428,Arctic Monkeys,0.217,0.0323,272394,Do I Wanna Know?,0.186,5,0.532,0.548,indie,-7.596
148.112,4,0,0.218,The Killers,0.0926,0.0917,222587,Mr. Brightside,0.00108,1,0.936,0.33,indie,-3.66
174.047,4,6.25e-06,0.322,CHVRCHES,0.404,0.0324,190160,The Mother We Share,0.0384,1,0.717,0.461,indie,-5.109
87.703,4,0.0667,0.607,Death Cab for Cutie,0.166,0.0251,289160,Black Sun,0.17,2,0.642,0.608,indie,-7.978
110.024,4,0.000172,0.749,Foster The People,0.167,0.0458,202467,Houdini,0.00762,8,0.908,0.632,indie,-3.511
118.994,4,0.809,0.191,The xx,0.371,0.0409,167547,Chained,0.482,9,0.468,0.732,indie,-13.662
122.507,4,0,0.112,Band of Horses,0.0928,0.0422,321147,The Funeral,0.0142,0,0.769,0.316,indie,-5.283
185.183,4,0.0221,0.831,Chairlift,0.101,0.0587,241467,Bruises,0.0175,0,0.554,0.579,indie,-7.08
79.955,4,6.12e-06,0.572,Broken Bells,0.284,0.0238,232200,The High Road,0.0682,0,0.637,0.61,indie,-6.574
152.013,4,0.000331,0.412,Ovlov,0.123,0.0386,264616,Where's My Dini?,0.143,4,0.5,0.364,indie,-8.0
150.942,4,0.000369,0.957,Phoenix,0.118,0.0343,167840,Lasso,0.0243,11,0.652,0.646,indie,-6.95
100.995,4,0.619,0.562,Yeasayer,0.0863,0.0595,228413,Rome,0.000259,4,0.905,0.638,indie,-6.554
149.76,4,0.899,0.368,DIIV,0.103,0.0379,213493,How Long Have You Known,0.404,0,0.915,0.384,indie,-4.43
134.371,4,0.172,0.192,The War On Drugs,0.132,0.0295,532307,Under The Pressure,0.307,6,0.71,0.325,indie,-6.545
91.117,4,0.305,0.761,Kurt Vile,0.0903,0.0281,298760,Pretty Pimpin,0.0928,8,0.664,0.566,indie,-9.081
91.581,3,0,0.459,The Smiths,0.161,0.0272,112707,"Please, Please, Please Let Me Get What I Want - 2011 Remastered Version",0.534,2,0.468,0.241,indie,-9.579
99.818,4,1.72e-05,0.332,The 1975,0.338,0.03,254493,Robbers,0.000486,4,0.69,0.618,indie,-6.882
120.006,4,0.172,0.326,Glasser,0.106,0.196,243347,Tremel (Jamie xx Remix),0.0824,8,0.501,0.583,indie,-15.071
149.931,4,0.369,0.506,Tame Impala,0.247,0.0591,192960,Feels Like We Only Go Backwards,0.0453,2,0.907,0.31,indie,-2.279
113.003,4,0.00374,0.381,LCD Soundsystem,0.11,0.0325,390013,Someone Great,0.0418,7,0.894,0.722,indie,-5.903
95.086,4,0,0.835,Dr. Dog,0.355,0.0474,170160,"Mirror, Mirror",0.0171,9,0.799,0.52,indie,-4.982
119.995,4,8.56e-06,0.884,Passion Pit,0.383,0.0344,221973,Carried Away,0.0176,0,0.826,0.772,indie,-5.135
90.972,4,0.275,0.289,Sufjan Stevens,0.124,0.0318,307698,Should Have Known Better,0.979,7,0.172,0.571,indie,-20.7
86.927,4,0.652,0.424,Cloud Nothings,0.0815,0.0599,275309,I'm Not Part of Me,0.0524,1,0.955,0.389,indie,-4.962
79.989,4,0.58,0.0916,Youth Lagoon,0.108,0.0473,236000,17,0.844,0,0.254,0.352,indie,-8.51
110.488,4,0.00277,0.584,tUnE-yArDs,0.367,0.065,183453,Water Fountain,0.00337,1,0.69,0.825,indie,-6.234
125.787,4,0.000239,0.432,MisterWives,0.0518,0.0512,232187,Our Own House,0.00228,8,0.764,0.585,indie,-4.68
119.7,4,0.00607,0.836,Phoenix,0.0646,0.107,266600,If I ever feel better,0.0492,6,0.553,0.755,indie,-9.449
145.84,4,0,0.274,Neutral Milk Hotel,0.14,0.0311,266107,Two-Headed Boy,0.705,7,0.613,0.342,indie,-4.084
129.975,4,0.000411,0.588,Two Door Cinema Club,0.11,0.156,222880,Changing Of The Seasons,4.71e-05,2,0.881,0.535,indie,-4.419
151.219,4,2.16e-05,0.751,The Cure,0.185,0.0524,212000,Just Like Heaven,0.0271,9,0.971,0.43,indie,-3.845
124.444,4,0.126,0.83,R.E.M.,0.184,0.0308,224800,Shiny Happy People,0.00361,9,0.87,0.491,indie,-5.99
94.997,4,3.27e-06,0.778,Modest Mouse,0.105,0.0428,187720,Lampshades on Fire,0.156,7,0.906,0.659,indie,-3.906
101.99,4,0.00943,0.798,alt-J,0.083,0.0462,173631,Left Hand Free,0.462,3,0.877,0.697,indie,-4.465
140.008,4,0.0237,0.376,Hooray For Earth,0.1,0.184,209760,True Loves,0.00117,2,0.94,0.535,indie,-3.372
125.007,4,0.000249,0.36,Bastille,0.0886,0.0398,214206,Of The Night,0.0209,5,0.826,0.668,indie,-7.18
91.592,4,0.703,0.139,Bon Iver,0.273,0.0323,188040,Towers,0.945,9,0.334,0.35,indie,-12.412
109.169,4,0.146,0.567,Kurt Vile,0.136,0.0441,232133,Puppet To The Man,0.228,2,0.925,0.568,indie,-5.039
120.122,4,8.29e-05,0.614,Courtney Barnett,0.179,0.155,210700,History Eraser,0.000668,2,0.871,0.292,indie,-5.04
154.903,4,0.000629,0.837,Vampire Weekend,0.169,0.0499,202667,Unbelievers,0.142,11,0.811,0.644,indie,-7.681
103.48,4,0.19,0.547,Lord Huron,0.216,0.0411,227053,Until the Night Turns,0.365,9,0.892,0.543,indie,-6.712
172.564,4,5.37e-05,0.754,Chairlift,0.124,0.0444,207307,I Belong in Your Arms,0.00482,5,0.795,0.498,indie,-5.992
100.99,3,0.0777,0.395,MGMT,0.3,0.0452,261000,Time to Pretend,8.74e-05,2,0.94,0.438,indie,-3.249
91.834,4,0.000473,0.119,Radiohead,0.115,0.035,235667,Creep,0.00563,7,0.344,0.532,indie,-13.057
117.047,4,0.000134,0.586,Grizzly Bear,0.0776,0.0395,270666,gun-shy,0.301,6,0.582,0.753,indie,-8.482
92.487,4,0.0025,0.528,Dr. Dog,0.28,0.069,216520,Broken Heart,0.0232,7,0.925,0.425,indie,-5.747
127.861,4,1.21e-06,0.558,R.E.M.,0.346,0.0358,197800,The One I Love,0.000395,2,0.841,0.488,indie,-4.626
153.963,4,0.0106,0.206,The Postal Service,0.115,0.0513,284293,The District Sleeps Alone Tonight,0.129,0,0.775,0.621,indie,-7.662
136.203,4,0.000116,0.494,The Cure,0.338,0.0342,214400,Friday I'm In Love,0.000972,0,0.762,0.526,indie,-12.437
164.601,4,0.00602,0.242,Local Natives,0.0951,0.0492,246640,Heavy Feet,0.319,4,0.623,0.49,indie,-7.423
120.743,4,0.0246,0.474,Arcade Fire,0.106,0.0276,301400,We Used to Wait,0.0737,8,0.657,0.572,indie,-7.24
106.031,4,0,0.678,The Strokes,0.367,0.0299,183440,Someday,0.00425,9,0.52,0.538,indie,-7.46
118.001,4,0.00257,0.825,Tanlines,0.0883,0.0334,233387,Pieces,0.0111,11,0.501,0.846,indie,-6.076
95.938,4,0.0255,0.416,Beach House,0.165,0.0354,321133,Sparks,0.0332,3,0.771,0.33,indie,-6.063
158.168,3,0,0.875,You Won't,0.0719,0.0293,194627,Who Knew,0.161,8,0.513,0.533,indie,-5.944
159.255,1,3.31e-06,0.115,Roomrunner,0.18,0.144,232729,Bait Car,0.000828,2,0.987,0.18,indie,-4.212
147.989,4,0.303,0.151,Bon Iver,0.126,0.0302,336613,Holocene,0.943,1,0.304,0.375,indie,-14.52
75.369,4,0.0455,0.504,Phoenix,0.324,0.0461,220240,Entertainment,0.00152,8,0.729,0.4,indie,-3.943
77.901,4,0.000431,0.123,Tame Impala,0.111,0.0325,318591,Eventually,0.0117,9,0.633,0.418,indie,-6.223
162.015,4,0.688,0.397,Sharon Van Etten,0.106,0.0301,232760,Our Love,0.134,1,0.513,0.578,indie,-9.868
161.845,4,0.201,0.459,The War On Drugs,0.162,0.0368,298920,Red Eyes,0.00871,10,0.815,0.464,indie,-6.371
128.009,4,0.0125,0.861,Modest Mouse,0.193,0.0439,370387,"The Ground Walks, with Time in a Box",0.0102,9,0.957,0.65,indie,-3.4
124.51,4,0.0416,0.866,Pixies,0.117,0.0294,201693,Here Comes Your Man,0.0451,2,0.788,0.664,indie,-12.323
125.033,5,0.000231,0.314,Passion Pit,0.155,0.0281,263293,Lifted Up (1985),0.014,0,0.816,0.568,indie,-3.928
110.989,4,0.111,0.314,Father John Misty,0.0683,0.0585,236573,True Affection,0.155,0,0.874,0.566,indie,-7.549
94.946,4,0.000925,0.398,CHVRCHES,0.0727,0.0676,194200,Dead Air,0.0677,11,0.737,0.623,indie,-5.134
79.329,4,0,0.161,Cat Power,0.166,0.0468,139467,Sea of Love,0.934,6,0.0728,0.586,indie,-11.472
138.269,4,0.0363,0.292,Arcade Fire,0.0945,0.0362,335333,Wake Up,0.134,0,0.801,0.258,indie,-4.792
114.943,4,0.103,0.174,Stars,0.0932,0.0326,284160,Window Bird,0.0032,5,0.565,0.415,indie,-9.193
133.045,4,0.737,0.423,Built To Spill,0.142,0.0303,262560,Living Zoo,3.66e-05,7,0.669,0.421,indie,-6.343
112.062,4,5.16e-06,0.697,Low,0.0476,0.0512,188873,What Part of Me,0.673,9,0.623,0.659,indie,-6.763
113.678,4,5.01e-06,0.496,HAIM,0.0585,0.137,245293,The Wire,0.0127,2,0.635,0.547,indie,-5.569
94.009,4,0.272,0.651,Father John Misty,0.04,0.0289,190613,Hollywood Forever Cemetery Sings,0.0502,9,0.831,0.583,indie,-3.417
129.979,4,0.0136,0.159,Wet,0.107,0.0439,174093,Don't Wanna Be Your Girl,0.638,0,0.193,0.62,indie,-13.404
85.264,4,0.123,0.0885,Alice Boman,0.116,0.0303,184320,Waiting,0.975,8,0.328,0.317,indie,-10.084
83.131,4,0.0153,0.282,Night Beds,0.114,0.0371,246760,Tide Teeth,0.423,7,0.355,0.207,indie,-10.232
153.351,3,0.0407,0.334,Stars,0.317,0.0311,256053,Your Ex-Lover Is Dead,0.00314,0,0.496,0.382,indie,-6.847
113.945,4,0,0.803,Foster The People,0.113,0.0584,267827,Best Friend,0.00933,1,0.866,0.651,indie,-3.831
168.749,4,2.52e-05,0.604,Cloud Nothings,0.304,0.0832,166800,Stay Useless,0.00756,8,0.92,0.225,indie,-5.751
134.027,4,0,0.489,WALK THE MOON,0.464,0.107,175907,Work This Body,0.0283,4,0.831,0.421,indie,-5.128
150.11,4,0.000526,0.331,Florence + The Machine,0.119,0.0911,251840,Dog Days Are Over,0.059,7,0.812,0.504,indie,-5.316
99.807,4,0.00106,0.322,Pixies,0.121,0.0305,211440,Hey,0.000897,7,0.315,0.596,indie,-15.003
114.647,4,0.00654,0.784,Weezer,0.144,0.0273,200307,Island In The Sun,0.0108,4,0.778,0.646,indie,-6.222
118.06,4,0.914,0.422,Bibio,0.532,0.0316,238640,lovers’ carvings,0.68,7,0.47,0.558,indie,-5.5
148.331,4,2.19e-05,0.17,The 1975,0.548,0.102,206987,Sex,1.21e-05,2,0.966,0.401,indie,-4.16
113.946,4,0,0.271,Cage The Elephant,0.0831,0.0263,208760,Cigarette Daydreams,0.0801,2,0.675,0.635,indie,-3.445
73.552,4,0.102,0.127,Radiohead,0.202,0.0297,290707,Fake Plastic Trees,0.167,2,0.229,0.454,indie,-12.592
104.055,4,0.000155,0.797,The Strokes,0.0975,0.0295,193373,Last Nite,0.0223,0,0.899,0.624,indie,-5.71
138.251,4,0.884,0.312,Ratatat,0.288,0.0313,256809,Abrasive,0.238,7,0.731,0.577,indie,-7.028
96.405,4,1.22e-05,0.962,Spoon,0.11,0.0323,189493,Rent I Pay,0.283,5,0.809,0.7,indie,-6.047
159.871,4,0.00568,0.701,Grizzly Bear,0.08,0.0286,243160,Two Weeks,0.289,5,0.712,0.537,indie,-5.597
132.87,4,0.0336,0.0753,Bon Iver,0.109,0.0329,219000,Flume,0.927,11,0.143,0.437,indie,-17.012
88.336,4,0.483,0.544,Alabama Shakes,0.0833,0.0304,226187,Hold On,0.187,5,0.669,0.562,indie,-5.484
99.143,4,0.00494,0.681,Weezer,0.439,0.0355,258373,The World Has Turned And Left Me Here,0.000541,6,0.929,0.465,indie,-4.437
144.76,4,2.57e-06,0.269,Florence + The Machine,0.381,0.0383,271013,Never Let Me Go,0.287,9,0.742,0.47,indie,-3.243
178.008,4,1.5e-05,0.927,Forfun,0.386,0.0468,222014,Alforria,0.00402,11,0.849,0.518,punk,-7.399
113.231,4,1.57e-06,0.775,Capital Inicial,0.0785,0.0402,272867,Fogo,0.57,0,0.842,0.663,punk,-6.846
102.37,4,0,0.326,Dropkick Murphys,0.173,0.112,234653,"Johnny, I Hardly Knew Ya",0.0113,11,0.975,0.245,punk,-2.352
192.178,4,0,0.574,Charlie Brown Jr.,0.0991,0.0395,210493,Só os Loucos Sabem,0.738,7,0.396,0.39,punk,-8.18
202.846,4,0,0.598,Engenheiros Do Hawaii,0.116,0.115,195067,Toda Forma De Poder,0.174,2,0.947,0.325,punk,-7.304
129.415,4,5.33e-05,0.0639,Happysad,0.158,0.0308,241413,Taką Wodą Być,0.619,2,0.372,0.43,punk,-7.735
141.085,4,0.00043,0.897,Blaggards,0.116,0.0606,158213,Drunken Sailor,0.0211,7,0.752,0.461,punk,-8.738
143.98,4,2.05e-06,0.915,Mamonas Assassinas,0.334,0.0376,179240,Robocop Gay,0.0112,0,0.79,0.672,punk,-9.777
